nome,data_nascimento,altura,posicao,id_time
Willian Gustavo,1980-07-25,2.0,zagueiro,20
Igor André,1984-04-22,1.79,atacante,18
Willian Otávio,1962-10-21,1.75,atacante,5
Eduardo Eduardo,2019-02-15,2.01,zagueiro,9
Nathan Nathan,1969-08-22,1.83,zagueiro,10
Diego Samuel,2006-08-10,1.83,lateral-esquerdo,19
Eduardo Nathan,2019-08-20,1.63,atacante,18
Thiago Thiago,1981-06-18,1.73,volante,7
Paulo Nathan,1995-10-28,1.51,meio-campista,4
Carlos Otávio,1969-10-14,1.86,zagueiro,20
Lucas Samuel,1990-09-01,1.54,zagueiro,18
André Thiago,1984-09-28,2.02,zagueiro,16
André Carlos,2020-12-04,1.91,goleiro,10
Paulo Bruno,1989-02-21,1.96,lateral-esquerdo,14
Felipe Thiago,1958-07-11,2.04,lateral-esquerdo,19
Felipe Henrique,1956-04-08,1.88,lateral-esquerdo,15
Igor Gustavo,1965-06-05,1.85,lateral-direito,1
Samuel Carlos,2019-10-02,2.03,lateral-direito,12
Rafael Diego,1985-09-07,1.52,zagueiro,3
Rafael Willian,2008-01-26,1.73,lateral-direito,9
Rafael Rafael,2008-04-08,1.67,zagueiro,5
Samuel Paulo,1950-07-21,2.05,atacante,18
João Bruno,1970-04-19,1.93,zagueiro,19
Diego Samuel,2014-12-07,1.99,volante,12
Henrique Diego,1987-01-02,1.65,zagueiro,10
Paulo Victor,2010-04-14,2.01,zagueiro,4
Rafael Thiago,1957-09-19,2.0,lateral-esquerdo,8
Gustavo Rafael,1982-02-14,1.8,zagueiro,16
Rafael Felipe,1963-11-10,2.01,lateral-esquerdo,15
Thiago Carlos,1960-03-16,1.94,zagueiro,15
Henrique Nathan,1972-12-02,2.08,lateral-esquerdo,1
Felipe Carlos,1994-04-05,1.72,goleiro,9
Eduardo Nathan,1963-01-10,1.74,lateral-esquerdo,16
Otávio Nathan,1961-11-15,1.6,zagueiro,2
Bruno Otávio,1984-07-20,2.08,zagueiro,8
Thiago Willian,1991-02-19,2.04,atacante,16
Victor Diego,2002-01-11,1.92,lateral-esquerdo,5
Otávio Otávio,2013-10-07,1.7,zagueiro,11
Diego Lucas,1982-06-20,1.85,atacante,1
Thiago Felipe,2016-10-08,1.63,lateral-direito,3
Diego Paulo,1979-12-17,1.86,lateral-esquerdo,2
Diego Lucas,1968-02-21,1.56,zagueiro,8
Carlos Igor,1978-11-05,1.81,meio-campista,19
Eduardo Igor,2014-09-16,2.06,atacante,5
Felipe Victor,1951-10-10,1.85,atacante,4
André Rafael,1971-08-07,1.83,meio-campista,1
Bruno Victor,1980-04-16,1.57,goleiro,14
Carlos Otávio,2009-08-23,1.79,goleiro,1
Eduardo Paulo,2011-10-24,1.89,lateral-esquerdo,3
Diego Henrique,1987-09-09,1.8,atacante,4
Marcelo Samuel,1989-02-16,1.68,goleiro,13
André Igor,1963-08-14,1.81,zagueiro,18
Henrique Bruno,1988-11-07,1.76,lateral-direito,10
Gustavo Diego,1953-03-16,1.51,meio-campista,14
Igor Otávio,1980-02-24,1.88,goleiro,3
Eduardo João,1995-04-13,1.99,goleiro,15
Bruno Diego,1983-03-21,2.05,meio-campista,9
Bruno João,1950-10-19,1.53,volante,2
Gustavo Samuel,1999-08-22,1.71,meio-campista,4
Eduardo Samuel,1997-12-15,1.68,lateral-esquerdo,20
Igor Henrique,2016-09-06,1.58,lateral-direito,19
Felipe Carlos,1998-12-17,2.01,meio-campista,13
Samuel Felipe,2019-07-15,1.5,atacante,14
Felipe João,1995-06-07,1.93,lateral-direito,4
Carlos Lucas,2017-08-05,2.04,lateral-direito,6
Victor Otávio,2006-06-25,1.77,zagueiro,11
Marcelo Bruno,2008-11-08,1.55,lateral-direito,18
Eduardo André,1980-05-04,2.01,meio-campista,1
Diego Otávio,1988-10-17,1.63,goleiro,10
Carlos Victor,1983-01-19,1.99,lateral-direito,11
Lucas Thiago,1985-04-23,1.91,atacante,6
Otávio Victor,1980-10-16,2.03,volante,11
Paulo João,2019-11-03,1.89,meio-campista,1
Felipe Lucas,1958-10-13,1.91,zagueiro,6
Rafael Igor,1992-08-15,1.79,meio-campista,16
Thiago Igor,1990-11-26,1.98,meio-campista,17
Paulo Paulo,1966-02-05,1.8,volante,18
Marcelo Henrique,1966-06-13,1.9,zagueiro,17
Diego Samuel,2017-08-03,1.96,volante,4
Otávio Felipe,1963-11-22,1.82,lateral-direito,16
Marcelo Otávio,1965-08-04,1.73,meio-campista,15
Rafael Samuel,1958-08-04,1.67,meio-campista,20
Lucas André,2009-08-15,1.92,lateral-direito,8
Rafael Bruno,2007-01-19,1.94,atacante,12
Thiago André,2004-08-12,1.77,lateral-direito,16
Gustavo Eduardo,1993-04-27,1.76,lateral-direito,6
Samuel Henrique,1971-08-27,1.94,volante,16
Bruno Marcelo,1989-08-11,2.01,lateral-esquerdo,11
Felipe Carlos,1986-10-06,1.69,atacante,15
Paulo Carlos,1987-11-03,1.89,zagueiro,20
Diego Carlos,1980-10-16,2.07,goleiro,15
Eduardo Marcelo,2012-08-22,1.51,meio-campista,17
Carlos Paulo,1958-02-12,1.6,meio-campista,3
Rafael Paulo,1998-02-26,1.97,goleiro,2
Diego Rafael,1992-01-10,1.87,meio-campista,5
Paulo Igor,1991-03-28,2.09,volante,18
Victor Otávio,1968-10-10,1.82,goleiro,8
Otávio João,1987-11-27,1.92,zagueiro,13
Lucas Lucas,1994-12-23,2.01,lateral-esquerdo,8
Diego Felipe,1995-09-20,1.51,zagueiro,19
André Samuel,1962-02-01,1.84,volante,9
Bruno Felipe,2019-10-23,1.81,lateral-esquerdo,2
Willian Otávio,2019-11-11,1.72,volante,1
Paulo Willian,1992-10-23,1.52,atacante,12
Gustavo Lucas,1985-03-21,1.9,goleiro,8
Bruno Willian,1955-05-15,1.7,volante,4
Lucas Carlos,1969-04-07,2.07,lateral-direito,3
André Marcelo,2001-11-10,1.99,meio-campista,16
João Nathan,2019-07-21,1.71,lateral-direito,11
Felipe Victor,1984-01-05,1.83,atacante,13
João Nathan,2005-04-22,1.99,lateral-direito,15
Rafael Rafael,1960-09-05,1.73,lateral-esquerdo,9
Samuel Samuel,2003-04-01,1.76,lateral-direito,5
André João,1994-02-25,1.92,zagueiro,14
Victor Marcelo,2014-10-01,2.0,lateral-direito,12
Felipe Igor,2003-11-19,1.87,goleiro,4
André Igor,1993-11-03,1.72,atacante,17
Willian Willian,1964-04-15,1.59,goleiro,19
Henrique Felipe,2017-11-09,1.75,lateral-esquerdo,5
Otávio Paulo,2015-08-16,1.64,meio-campista,3
Henrique João,1979-09-02,2.0,zagueiro,16
João André,1992-11-23,1.73,meio-campista,11
Paulo Bruno,1961-01-02,1.93,volante,10
João Samuel,2005-05-07,2.0,meio-campista,8
Gustavo Thiago,2014-10-10,1.9,goleiro,16
Paulo Thiago,2013-12-11,1.85,lateral-direito,10
Gustavo Eduardo,2019-05-04,2.0,volante,2
Gustavo Victor,1985-05-16,1.96,volante,17
Lucas Marcelo,1957-05-14,1.67,atacante,3
André Igor,1959-12-19,1.68,lateral-esquerdo,9
Igor Igor,1983-09-07,1.75,atacante,5
Marcelo Gustavo,2006-04-16,1.92,atacante,19
Otávio Henrique,2003-09-16,1.68,atacante,20
Carlos Lucas,1990-03-11,1.57,volante,1
Paulo Victor,1962-11-28,1.8,meio-campista,18
Rafael Rafael,2019-05-01,2.04,volante,15
João Felipe,1980-03-01,1.75,meio-campista,10
Otávio Otávio,1969-06-01,1.54,goleiro,16
Gustavo Victor,1985-02-03,2.1,zagueiro,20
Gustavo Henrique,1970-03-02,1.73,lateral-esquerdo,12
Henrique Rafael,2016-05-18,2.01,lateral-direito,14
Victor Victor,1995-12-03,1.72,lateral-esquerdo,19
André João,1956-03-22,1.9,zagueiro,19
Carlos Marcelo,1972-02-04,1.7,goleiro,10
Otávio Carlos,1984-03-17,1.68,volante,1
Igor Paulo,1995-04-27,1.8,lateral-direito,4
Rafael Otávio,1982-10-26,2.06,atacante,14
Igor Rafael,2013-02-01,1.6,goleiro,6
Thiago Marcelo,1964-11-10,1.73,volante,2
Otávio Diego,2001-03-25,2.02,volante,13
Carlos Gustavo,1996-09-03,1.72,atacante,18
Bruno Marcelo,1987-10-09,1.85,volante,2
Bruno Henrique,2013-08-08,1.91,zagueiro,7
Rafael Eduardo,1981-06-06,1.95,zagueiro,7
Henrique Rafael,2003-11-20,1.98,volante,13
Igor Lucas,1968-11-11,2.08,volante,14
Diego Victor,1979-04-01,1.82,lateral-esquerdo,6
Nathan Samuel,2001-02-27,2.0,lateral-direito,11
Victor Otávio,1983-10-24,1.99,zagueiro,3
Rafael Paulo,2016-05-15,1.89,meio-campista,2
Paulo Eduardo,1998-07-17,1.9,zagueiro,4
Victor Willian,1998-02-12,1.97,volante,14
Samuel Igor,2016-06-11,1.81,zagueiro,16
João Otávio,2018-11-23,2.02,meio-campista,8
Samuel André,1995-05-05,2.0,goleiro,10
Samuel João,1990-03-04,1.6,goleiro,9
Henrique Nathan,1965-02-10,2.02,zagueiro,18
Paulo Felipe,1996-12-16,1.89,atacante,11
Felipe Thiago,1992-02-20,1.98,volante,9
Carlos Paulo,1951-03-15,1.5,volante,1
Eduardo Victor,1954-09-02,2.0,lateral-direito,3
André Otávio,1990-06-11,2.08,lateral-direito,10
Rafael Otávio,1970-04-03,1.6,meio-campista,7
Thiago Willian,1951-07-01,1.63,meio-campista,7
Rafael Thiago,2004-08-03,1.64,volante,4
João Otávio,2013-04-08,1.71,meio-campista,1
Lucas Nathan,1959-08-16,1.57,atacante,19
Marcelo João,1961-08-03,2.04,meio-campista,15
Gustavo Felipe,1975-04-08,1.99,meio-campista,18
Eduardo Felipe,1987-05-27,1.74,zagueiro,13
Carlos Lucas,1980-08-13,1.83,meio-campista,6
Felipe Bruno,1951-12-18,1.56,lateral-direito,2
Willian Samuel,1967-01-11,2.05,goleiro,5
André João,2017-07-03,1.58,lateral-direito,19
André Felipe,1973-01-07,1.62,meio-campista,15
André Bruno,1984-01-27,1.58,atacante,2
Paulo Samuel,1966-02-15,1.55,volante,5
Bruno Lucas,1964-08-03,1.73,lateral-direito,19
Victor Diego,1959-03-28,1.96,atacante,13
Eduardo Felipe,1964-03-17,2.06,zagueiro,12
Paulo João,1971-04-24,1.65,atacante,6
Eduardo Paulo,2010-04-26,1.67,volante,3
João Lucas,1986-01-06,1.99,lateral-esquerdo,17
Otávio Marcelo,1964-11-27,1.7,zagueiro,1
Diego Otávio,1996-01-15,1.54,meio-campista,7
André Eduardo,1997-08-20,1.81,goleiro,19
Igor Thiago,1976-01-22,1.86,volante,17
João Otávio,1957-03-19,2.05,goleiro,10
João Carlos,1978-08-22,1.97,zagueiro,18
Willian Felipe,1984-08-03,1.63,lateral-direito,17
Samuel Eduardo,1962-10-04,1.96,lateral-esquerdo,15
Samuel Victor,1996-01-25,1.73,atacante,4
Otávio Paulo,1958-10-11,1.78,lateral-direito,1
Lucas Carlos,1960-02-23,1.61,goleiro,11
João Gustavo,1950-09-04,1.83,meio-campista,1
Nathan Eduardo,1967-06-14,1.81,meio-campista,2
João Eduardo,2007-06-12,2.08,meio-campista,18
Diego Carlos,1965-09-21,2.09,lateral-direito,5
André Lucas,1967-05-03,1.51,zagueiro,6
Lucas Rafael,1957-01-24,1.51,lateral-esquerdo,1
Victor Nathan,1964-05-13,1.99,lateral-direito,12
Gustavo Eduardo,1986-11-17,1.98,lateral-direito,16
Paulo João,1995-07-20,1.79,zagueiro,1
Felipe Eduardo,1965-09-04,1.88,atacante,11
Eduardo Igor,2014-01-06,2.03,lateral-direito,5
Felipe Felipe,1956-07-13,1.57,atacante,16
Thiago Thiago,1957-07-19,1.67,zagueiro,9
Marcelo Willian,1985-09-07,2.03,lateral-direito,6
Thiago Eduardo,1980-12-28,1.89,goleiro,2
Diego Otávio,1983-10-05,1.86,volante,20
Diego João,1994-08-16,1.88,goleiro,10
Victor Henrique,2005-05-21,1.89,lateral-esquerdo,3
Bruno Gustavo,1997-11-02,1.64,goleiro,7
Henrique André,1962-06-21,1.9,zagueiro,18
André Paulo,1960-01-06,1.69,zagueiro,12
Diego Willian,2018-05-12,1.7,meio-campista,5
Diego Willian,1952-06-18,2.01,meio-campista,17
Nathan João,2015-11-17,1.9,zagueiro,16
André Lucas,1955-10-27,1.82,zagueiro,8
Samuel Samuel,1959-10-08,2.07,lateral-esquerdo,13
Lucas Marcelo,2017-01-01,1.7,goleiro,2
Paulo Paulo,1970-10-08,1.84,goleiro,10
Rafael Rafael,2002-03-20,1.54,atacante,15
Paulo Rafael,1976-12-04,2.0,atacante,9
Willian Otávio,2018-07-09,1.77,lateral-direito,5
Rafael Otávio,2007-10-15,1.63,lateral-direito,3
Samuel Samuel,1963-08-08,1.83,lateral-esquerdo,14
Otávio Diego,1987-02-27,1.87,zagueiro,5
João Gustavo,1973-10-07,1.62,zagueiro,11
Felipe Carlos,1973-05-16,1.97,zagueiro,11
Willian Bruno,1990-02-24,1.82,lateral-esquerdo,3
Igor Diego,1985-06-27,1.78,meio-campista,7
André Marcelo,1974-03-04,1.71,lateral-esquerdo,15
Felipe Henrique,1963-09-06,1.88,lateral-direito,17
Samuel Bruno,2015-11-18,2.0,goleiro,2
Otávio Victor,1978-02-19,1.78,volante,2
Igor Gustavo,1991-05-15,1.54,meio-campista,1
Willian Marcelo,1960-06-25,2.08,atacante,1
Victor João,1982-05-05,1.76,volante,8
Gustavo Marcelo,2003-05-19,1.82,lateral-direito,10
Eduardo Igor,1998-05-26,1.91,meio-campista,10
Felipe Bruno,1989-12-12,1.72,volante,11
Felipe Willian,1977-08-18,1.64,volante,16
Otávio Marcelo,1985-08-14,1.61,lateral-esquerdo,18
Lucas Diego,1975-03-12,1.7,zagueiro,19
Otávio Rafael,1964-12-22,1.89,atacante,17
Otávio Otávio,2001-07-27,1.97,atacante,5
Paulo Victor,2020-05-24,1.62,lateral-esquerdo,16
Lucas Lucas,1972-03-14,1.97,meio-campista,16
Willian Thiago,1959-11-08,2.08,zagueiro,18
Otávio Carlos,1963-11-25,2.07,lateral-esquerdo,1
Gustavo Otávio,2003-05-04,1.65,atacante,6
Nathan Gustavo,1991-10-28,2.02,atacante,16
Marcelo Henrique,1992-02-03,2.09,meio-campista,9
Gustavo Nathan,1950-08-22,1.6,lateral-esquerdo,1
Rafael Eduardo,1957-09-05,1.76,goleiro,3
Lucas Igor,1973-09-14,2.09,lateral-direito,6
Thiago Thiago,2011-01-04,2.07,volante,15
João Willian,1981-09-04,1.99,meio-campista,11
João Henrique,2019-02-10,1.72,volante,14
Felipe André,1984-03-20,1.95,lateral-direito,18
Otávio Otávio,1992-02-07,1.75,goleiro,4
Henrique Felipe,1983-05-01,1.9,lateral-direito,7
Gustavo Marcelo,2017-09-11,1.86,volante,14
Marcelo João,1984-08-14,1.99,lateral-direito,16
André Eduardo,1996-08-25,1.59,lateral-direito,17
Gustavo Otávio,2019-04-02,2.02,lateral-esquerdo,10
Gustavo Felipe,2014-06-02,1.99,volante,4
Henrique Henrique,1987-09-14,1.7,volante,1
André Otávio,2004-10-12,1.98,volante,11
Otávio Gustavo,2018-05-07,2.09,lateral-direito,3
Willian Victor,2017-05-18,2.06,meio-campista,5
Felipe Willian,2006-11-11,1.63,lateral-esquerdo,20
Marcelo Otávio,1981-11-22,1.91,goleiro,12
Thiago Igor,1954-02-04,1.86,volante,18
Paulo Paulo,1980-02-26,1.98,goleiro,18
Rafael Lucas,1957-06-07,2.01,lateral-esquerdo,14
Eduardo Otávio,1987-07-12,1.76,goleiro,17
Nathan Gustavo,1968-01-24,1.96,atacante,13
Nathan André,1983-05-27,1.98,lateral-direito,18
Rafael João,2000-10-20,1.84,atacante,10
Carlos Bruno,2013-05-20,1.71,lateral-esquerdo,1
Willian Otávio,1966-12-20,1.65,lateral-esquerdo,1
Rafael Thiago,1998-02-13,2.06,atacante,5
Otávio João,2017-03-08,1.58,goleiro,4
Carlos Otávio,2016-05-26,1.81,meio-campista,14
Eduardo Paulo,1992-10-19,1.75,meio-campista,13
Bruno Diego,1985-12-19,1.6,atacante,6
Otávio Samuel,1985-10-12,1.87,goleiro,17
Henrique João,1995-05-04,2.04,lateral-direito,3
André Eduardo,1971-12-01,2.09,zagueiro,16
Henrique Paulo,1954-12-20,1.82,zagueiro,17
Igor Henrique,1991-02-15,1.88,goleiro,18
Thiago Paulo,2019-10-01,1.99,meio-campista,1
Eduardo Thiago,1958-06-11,1.54,meio-campista,10
Marcelo Bruno,1991-04-28,1.98,lateral-direito,6
Eduardo Felipe,2018-10-02,1.95,lateral-direito,3
Eduardo Otávio,2014-03-09,2.07,meio-campista,4
Marcelo Willian,1994-03-21,1.79,lateral-esquerdo,13
Henrique Igor,2003-10-23,2.06,lateral-direito,1
Henrique João,2012-01-16,2.02,atacante,7
Samuel Victor,1972-06-14,1.68,zagueiro,9
Rafael Willian,1976-02-02,1.7,lateral-esquerdo,7
Igor Willian,2019-09-01,1.5,atacante,14
Marcelo Gustavo,1984-06-27,1.66,goleiro,10
Gustavo Carlos,1974-04-20,1.9,volante,14
Bruno Willian,1972-05-20,1.99,atacante,1
Willian Paulo,1954-07-10,1.5,zagueiro,1
Lucas Gustavo,1966-08-21,1.87,volante,14
Henrique Lucas,2005-09-22,1.77,meio-campista,18
Willian Igor,2016-03-12,1.79,zagueiro,16
Willian Willian,1985-10-03,1.99,meio-campista,8
Marcelo Thiago,2003-11-12,2.01,meio-campista,1
Nathan Victor,1955-07-03,2.03,goleiro,20
Marcelo Bruno,2001-08-01,1.97,lateral-esquerdo,20
Felipe Lucas,1956-12-07,1.55,volante,11
Otávio Nathan,1991-11-23,1.87,goleiro,11
Gustavo André,2005-06-28,2.07,volante,17
Victor Nathan,2003-12-04,1.62,atacante,2
Otávio Lucas,1986-10-22,1.6,atacante,8
Rafael Bruno,1951-11-12,1.84,zagueiro,17
Carlos Paulo,1974-09-19,1.69,lateral-direito,8
Gustavo Marcelo,1989-04-14,1.99,lateral-esquerdo,5
Willian Lucas,1991-04-21,1.53,meio-campista,8
Thiago Diego,1956-11-10,1.88,meio-campista,18
Paulo Thiago,2016-05-05,1.85,lateral-direito,13
Nathan Diego,2008-12-15,1.69,goleiro,7
Willian Igor,1975-11-10,2.07,lateral-esquerdo,18
Felipe Eduardo,1955-06-18,1.6,meio-campista,7
Gustavo Henrique,1970-03-11,1.74,lateral-direito,8
Thiago Carlos,1963-01-03,1.88,zagueiro,19
Lucas André,1971-11-27,1.57,goleiro,5
Henrique Nathan,1990-05-15,2.09,volante,1
André Samuel,1983-02-05,1.7,goleiro,9
Igor Paulo,1990-07-28,1.8,meio-campista,19
André Lucas,2007-05-22,2.03,volante,16
Otávio João,1955-01-06,1.83,volante,18
Diego Rafael,2000-07-18,1.66,volante,2
Diego Felipe,2003-03-24,1.73,lateral-direito,1
Thiago Rafael,1954-01-13,1.68,zagueiro,20
João Rafael,1978-08-04,2.02,zagueiro,13
Nathan Paulo,1981-07-18,1.57,meio-campista,18
Henrique Marcelo,1953-07-15,1.67,lateral-direito,13
Thiago Lucas,1999-01-26,2.08,atacante,10
Samuel Paulo,1985-10-22,1.78,goleiro,18
Nathan Nathan,2002-01-25,1.87,meio-campista,18
Bruno Rafael,2002-03-25,2.02,goleiro,18
André Samuel,1997-09-04,1.93,meio-campista,9
Igor Otávio,1997-10-06,1.6,goleiro,12
André Bruno,2015-03-01,2.09,atacante,1
Henrique Lucas,2007-12-02,1.78,lateral-direito,6
Henrique Otávio,1983-07-06,1.74,atacante,5
Carlos Willian,1961-05-20,1.85,meio-campista,2
André Thiago,1968-06-27,1.56,zagueiro,20
Felipe Nathan,1981-10-16,1.87,lateral-direito,14
Henrique Eduardo,1950-05-21,1.8,zagueiro,16
Lucas Carlos,1962-05-05,1.54,lateral-esquerdo,3
Marcelo Samuel,1967-06-13,1.92,atacante,12
Carlos Felipe,2008-01-13,1.88,meio-campista,18
Diego Diego,2006-03-15,1.94,meio-campista,19
Lucas Carlos,1988-01-02,1.75,lateral-esquerdo,13
Henrique Felipe,1966-01-22,1.84,lateral-direito,4
João Rafael,2015-09-15,1.83,goleiro,6
André Willian,2007-10-05,1.71,volante,1
Samuel Diego,1953-03-07,1.77,lateral-direito,10
Nathan Rafael,1956-05-14,1.99,goleiro,20
Felipe João,1961-08-24,1.64,goleiro,9
Nathan Bruno,2010-04-25,1.89,lateral-esquerdo,19
João João,2016-07-03,1.55,zagueiro,13
Nathan Willian,1987-03-09,2.03,meio-campista,3
Rafael João,1997-11-25,1.65,goleiro,7
Igor Carlos,1969-05-01,1.6,goleiro,13
Marcelo Henrique,1986-08-09,1.82,zagueiro,18
Carlos Carlos,1951-12-02,1.58,lateral-esquerdo,9
Igor Samuel,1976-03-12,1.99,lateral-direito,8
Diego Eduardo,1975-09-24,2.06,zagueiro,4
Eduardo Henrique,2001-09-02,1.61,atacante,16
Victor Samuel,1999-09-14,1.72,atacante,10
Victor Gustavo,1985-02-04,1.76,volante,13
André João,2004-07-24,2.07,lateral-esquerdo,3
Samuel Marcelo,1973-04-11,1.69,meio-campista,5
Marcelo Nathan,1963-01-25,1.73,goleiro,15
Rafael João,1954-12-22,1.85,lateral-direito,10
Paulo André,1988-12-09,1.5,goleiro,3
Igor Eduardo,1983-02-07,1.72,lateral-esquerdo,4
Igor Samuel,2003-10-04,1.8,lateral-direito,15
Lucas Carlos,2008-05-06,2.04,goleiro,2
Samuel Paulo,2019-10-04,1.74,atacante,20
Henrique Nathan,1995-02-06,1.68,zagueiro,18
Victor Gustavo,1954-08-21,1.8,lateral-direito,8
Marcelo André,1961-10-24,1.75,atacante,4
Marcelo Henrique,1983-09-09,1.66,atacante,11
Henrique Felipe,1962-02-17,1.6,lateral-direito,5
Paulo Otávio,1981-12-04,1.99,meio-campista,4
Samuel Nathan,1988-03-19,1.73,goleiro,3
André Lucas,2018-06-14,1.66,atacante,3
João Rafael,1956-12-06,1.87,zagueiro,11
Otávio Rafael,2003-12-09,1.54,zagueiro,3
Marcelo João,1969-04-13,1.9,volante,7
Carlos Gustavo,1973-11-17,1.54,goleiro,13
Paulo Henrique,2003-08-03,1.89,lateral-direito,10
André Diego,2011-04-21,1.97,zagueiro,17
Victor Bruno,1972-08-22,1.54,goleiro,1
Willian Eduardo,1990-03-25,2.0,atacante,1
Victor Henrique,1989-02-14,1.79,lateral-esquerdo,15
Bruno Samuel,1966-11-23,1.95,goleiro,11
Bruno Felipe,1971-10-27,1.71,zagueiro,18
Gustavo João,1967-09-25,1.73,lateral-esquerdo,17
Paulo André,1972-05-15,1.8,atacante,9
João Willian,1977-12-04,1.91,lateral-direito,14
André Thiago,1996-05-08,1.58,zagueiro,7
João Henrique,1969-08-18,1.72,zagueiro,8
Eduardo Samuel,2014-10-16,1.99,volante,6
Carlos Paulo,2015-11-15,1.83,volante,13
Eduardo Henrique,1978-05-03,2.06,zagueiro,6
André Paulo,1974-12-11,1.86,meio-campista,19
Willian Felipe,1990-12-05,1.54,volante,8
Paulo Felipe,1957-07-14,1.76,atacante,12
João Lucas,1966-09-18,1.73,goleiro,18
Bruno Otávio,2007-06-22,1.97,goleiro,18
Thiago Igor,1970-06-18,2.05,lateral-direito,16
Rafael Bruno,1966-07-14,1.91,atacante,5
Otávio Nathan,1993-09-05,1.76,atacante,17
Diego Marcelo,1950-08-07,1.57,meio-campista,18
Diego Diego,1981-05-19,1.77,lateral-direito,18
Victor João,2005-02-05,1.79,volante,4
Eduardo Thiago,1967-01-19,1.96,meio-campista,16
Lucas Henrique,1953-11-21,1.84,lateral-direito,7
Carlos Lucas,2012-08-12,1.59,volante,13
Gustavo Victor,1977-08-14,2.04,atacante,10
Igor Paulo,2007-08-21,2.01,goleiro,5
Gustavo Samuel,1991-07-17,2.1,goleiro,18
Nathan Lucas,1992-01-05,1.59,lateral-direito,9
Carlos Paulo,2004-05-19,1.79,atacante,14
Samuel João,1957-12-18,1.69,lateral-direito,4
Rafael Victor,1959-03-10,1.92,lateral-direito,4
André Nathan,2003-06-15,1.71,goleiro,13
Carlos Samuel,2002-07-27,2.02,lateral-esquerdo,19
Bruno Samuel,2016-09-12,1.61,meio-campista,15
Thiago Gustavo,1959-11-11,1.69,atacante,5
Diego Gustavo,2018-07-25,2.0,lateral-esquerdo,19
Carlos Thiago,2013-04-28,2.08,volante,8
Igor Gustavo,1990-07-19,1.67,atacante,20
Otávio Diego,2017-08-06,1.9,zagueiro,1
Samuel Marcelo,1978-05-06,1.79,meio-campista,1
Gustavo Victor,2000-07-18,1.77,goleiro,9
Victor Paulo,1994-01-19,2.08,volante,9
João Lucas,1990-12-10,1.66,volante,11
Victor Nathan,1951-01-17,2.0,atacante,19
Otávio Eduardo,2015-12-02,1.94,atacante,6
Marcelo Otávio,2003-06-17,1.51,atacante,14
Eduardo Marcelo,1981-04-14,1.86,lateral-esquerdo,12
Felipe Victor,1961-05-21,1.65,zagueiro,18
Henrique Henrique,2011-02-19,1.58,lateral-esquerdo,18
Nathan Bruno,1955-10-10,1.83,goleiro,6
Henrique Marcelo,1970-10-20,1.92,atacante,7
Rafael Gustavo,1964-02-05,1.59,zagueiro,14
André Marcelo,1965-03-10,1.8,lateral-esquerdo,5
Samuel Carlos,1978-03-05,2.07,meio-campista,12
Rafael Victor,2010-10-07,1.89,atacante,6
André Bruno,2011-03-25,2.01,lateral-esquerdo,8
Bruno Marcelo,2018-08-24,1.68,volante,19
Nathan Carlos,2001-12-24,1.58,zagueiro,18
Felipe Diego,1989-12-20,1.78,lateral-esquerdo,14
Nathan Carlos,1954-03-28,1.57,lateral-direito,17
Eduardo Diego,1979-04-10,1.59,zagueiro,8
Felipe Willian,1950-03-28,1.74,zagueiro,11
Marcelo Igor,1976-08-21,1.79,zagueiro,17
Henrique Felipe,1953-10-22,1.98,volante,10
Bruno Rafael,2011-12-20,1.77,meio-campista,12
Gustavo Samuel,2005-01-17,1.86,atacante,10
Igor Thiago,1959-12-12,1.67,lateral-esquerdo,16
Igor Paulo,1962-04-03,1.52,lateral-direito,7
Diego Gustavo,1964-04-03,1.51,volante,13
Gustavo Diego,2020-05-01,1.81,meio-campista,11
Carlos Paulo,1950-01-25,1.54,goleiro,20
Igor Willian,1985-11-07,1.96,meio-campista,6
Paulo Henrique,2020-12-03,1.76,atacante,14
Nathan Rafael,1950-01-12,1.68,zagueiro,15
Carlos Paulo,1982-01-22,1.57,lateral-direito,15
Rafael Victor,2006-09-08,2.09,lateral-direito,13
Lucas Lucas,2020-11-17,1.64,atacante,11
Nathan Thiago,1967-09-14,2.03,volante,8
André Lucas,1992-05-11,1.51,atacante,11
André André,1954-03-22,1.71,meio-campista,14
Carlos Victor,1977-08-05,1.88,volante,16
Eduardo Carlos,1993-12-14,1.69,atacante,5
Gustavo Otávio,2008-04-12,1.55,lateral-esquerdo,5
Diego Paulo,1964-03-07,1.63,zagueiro,4
Samuel Rafael,1963-07-10,1.69,lateral-esquerdo,2
Eduardo João,2016-08-17,1.91,goleiro,1
Marcelo Igor,1953-03-27,1.99,atacante,5
Marcelo Igor,1954-10-17,2.01,zagueiro,13
Paulo Igor,1975-12-04,1.97,atacante,14
Henrique Nathan,1998-10-01,1.75,atacante,8
André Marcelo,1976-09-19,2.01,zagueiro,7
